START.DATE,END.DATE,CONTACT.TYPE,Contacts
2015-08-03,2015-08-03,Mail - Input,2
2015-08-03,2015-08-03,Mail - Recieved,86
2015-08-03,2015-08-03,Visit,616
2015-08-03,2015-08-03,Web - Input,457
2015-08-04,2015-08-04,Call - Input,3282
2015-08-04,2015-08-04,Fax - Input,7
2015-08-04,2015-08-04,Fax Acknowledgement - Input,4
2015-08-04,2015-08-04,Internal Management,101
2015-08-04,2015-08-04,Mail - Input,4
2015-08-04,2015-08-04,Mail - Recieved,163
2015-08-04,2015-08-04,Visit,501
2015-08-04,2015-08-04,Web - Input,548
2015-08-05,2015-08-05,Call - Input,3014
2015-08-05,2015-08-05,Fax - Input,1
2015-08-05,2015-08-05,Fax Acknowledgement - Input,1
2015-08-05,2015-08-05,Internal Management,47
2015-08-05,2015-08-05,Mail - Input,1
2015-08-05,2015-08-05,Mail - Recieved,151
2015-08-05,2015-08-05,Visit,399
2015-08-05,2015-08-05,Web - Input,506
2015-08-06,2015-08-06,Call - Input,2751
2015-08-06,2015-08-06,Fax - Input,4
2015-08-06,2015-08-06,Fax Acknowledgement - Input,4
2015-08-06,2015-08-06,Internal Management,66
2015-08-06,2015-08-06,Mail - Input,2
2015-08-06,2015-08-06,Mail - Recieved,188
2015-08-06,2015-08-06,Visit,439
2015-08-06,2015-08-06,Web - Input,449
2015-08-06,2015-08-07,Call - Input,1
2015-08-07,2015-08-07,Call - Input,2473
2015-08-07,2015-08-07,Fax - Input,5
2015-08-07,2015-08-07,Fax Acknowledgement - Input,3
2015-08-07,2015-08-07,Internal Management,52
2015-08-07,2015-08-07,Mail - Input,3
2015-08-07,2015-08-07,Mail - Recieved,157
2015-08-07,2015-08-07,Visit,356
2015-08-07,2015-08-07,Web - Input,363
2015-08-07,2015-08-08,Call - Input,1
2015-08-08,2015-08-08,Call - Input,144
2015-08-08,2015-08-08,Internal Management,3
2015-08-08,2015-08-08,Mail - Recieved,13
2015-08-08,2015-08-08,Web - Input,182
2015-08-09,2015-08-09,Call - Input,146
2015-08-09,2015-08-09,Internal Management,9
2015-08-09,2015-08-09,Web - Input,114
2015-08-10,2015-08-10,Call - Input,3434
2015-08-10,2015-08-10,Fax - Input,4
2015-08-10,2015-08-10,Fax Acknowledgement - Input,4
2015-08-10,2015-08-10,Installation Report - Input,1
2015-08-10,2015-08-10,Internal Management,31
2015-08-10,2015-08-10,Mail - Recieved,155
2015-08-10,2015-08-10,Visit,403
2015-08-10,2015-08-10,Web - Input,335
2015-08-10,2015-08-11,Call - Input,1
2015-08-11,2015-08-11,Call - Input,2586
2015-08-11,2015-08-11,Fax - Input,4
2015-08-11,2015-08-11,Fax Acknowledgement - Input,3
2015-08-11,2015-08-11,Internal Management,61
2015-08-11,2015-08-11,Mail - Input,1
2015-08-11,2015-08-11,Mail - Recieved,110
2015-08-11,2015-08-11,Visit,460
2015-08-11,2015-08-11,Web - Input,434
2015-08-12,2015-08-12,Call - Input,2304
2015-08-12,2015-08-12,Fax - Input,12
2015-08-12,2015-08-12,Fax Acknowledgement - Input,5
2015-08-12,2015-08-12,Internal Management,121
2015-08-12,2015-08-12,Mail - Input,2
2015-08-12,2015-08-12,Mail - Recieved,121
2015-08-12,2015-08-12,Visit,316
2015-08-12,2015-08-12,Web - Input,292
2015-08-12,2015-08-13,Call - Input,1
2015-08-13,2015-08-13,Call - Input,2038
2015-08-13,2015-08-13,Fax - Input,3
2015-08-13,2015-08-13,Fax Acknowledgement - Input,1
2015-08-13,2015-08-13,Internal Management,86
2015-08-13,2015-08-13,Mail - Input,5
2015-08-13,2015-08-13,Mail - Recieved,142
2015-08-13,2015-08-13,Visit,291
2015-08-13,2015-08-13,Web - Input,318
2015-08-14,2015-08-14,Call - Input,2000
2015-08-14,2015-08-14,Fax - Input,2
2015-08-14,2015-08-14,Fax Acknowledgement - Input,8
2015-08-14,2015-08-14,Internal Management,51
2015-08-14,2015-08-14,Mail - Recieved,94
2015-08-14,2015-08-14,Visit,284
2015-08-14,2015-08-14,Web - Input,272
2015-08-15,2015-08-15,Call - Input,177
2015-08-15,2015-08-15,Internal Management,2
2015-08-15,2015-08-15,Mail - Recieved,2
2015-08-15,2015-08-15,Web - Input,146
2015-08-16,2015-08-16,Call - Input,156
2015-08-16,2015-08-16,Internal Management,2
2015-08-16,2015-08-16,Mail - Recieved,10
2015-08-16,2015-08-16,Web - Input,101
2015-08-17,2015-08-17,Call - Input,2701
2015-08-17,2015-08-17,Internal Management,50
2015-08-17,2015-08-17,Mail - Recieved,81
2015-08-17,2015-08-17,Visit,380
2015-08-17,2015-08-17,Web - Input,402
2015-08-17,2015-08-18,Call - Input,1
2015-08-18,2015-08-18,Call - Input,2435
2015-08-18,2015-08-18,Fax - Input,5
2015-08-18,2015-08-18,Fax Acknowledgement - Input,1
2015-08-18,2015-08-18,Installation Report - Input,1
2015-08-18,2015-08-18,Internal Management,111
2015-08-18,2015-08-18,Mail - Recieved,114
2015-08-18,2015-08-18,Visit,296
2015-08-18,2015-08-18,Web - Input,360
2015-08-19,2015-08-19,Call - Input,2431
2015-08-19,2015-08-19,Fax - Input,5
2015-08-19,2015-08-19,Fax Acknowledgement - Input,1
2015-08-19,2015-08-19,Internal Management,94
2015-08-19,2015-08-19,Mail - Recieved,149
2015-08-19,2015-08-19,Visit,358
2015-08-19,2015-08-19,Web - Input,344
2015-08-20,2015-08-20,Call - Input,2242
2015-08-20,2015-08-20,Fax - Input,4
2015-08-20,2015-08-20,Fax Acknowledgement - Input,1
2015-08-20,2015-08-20,Internal Management,79
2015-08-20,2015-08-20,Mail - Input,5
2015-08-20,2015-08-20,Mail - Recieved,107
2015-08-20,2015-08-20,Visit,364
2015-08-20,2015-08-20,Web - Input,335
2015-08-21,2015-08-21,Call - Input,1984
2015-08-21,2015-08-21,Fax - Input,4
2015-08-21,2015-08-21,Fax Acknowledgement - Input,1
2015-08-21,2015-08-21,Internal Management,75
2015-08-21,2015-08-21,Mail - Input,2
2015-08-21,2015-08-21,Mail - Recieved,91
2015-08-21,2015-08-21,Visit,274
2015-08-21,2015-08-21,Web - Input,278
2015-08-21,2015-08-22,Call - Input,2
2015-08-22,2015-08-22,Call - Input,174
2015-08-22,2015-08-22,Mail - Recieved,2
2015-08-22,2015-08-22,Web - Input,141
2015-08-23,2015-08-23,Call - Input,78
2015-08-23,2015-08-23,Internal Management,2
2015-08-23,2015-08-23,Mail - Recieved,12
2015-08-23,2015-08-23,Web - Input,124
2015-08-24,2015-08-24,Call - Input,3013
2015-08-24,2015-08-24,Fax - Input,2
2015-08-24,2015-08-24,Installation Report - Input,1
2015-08-24,2015-08-24,Internal Management,55
2015-08-24,2015-08-24,Mail - Input,1
2015-08-24,2015-08-24,Mail - Recieved,101
2015-08-24,2015-08-24,Visit,371
2015-08-24,2015-08-24,Web - Input,492
2015-08-25,2015-08-25,Call - Input,2839
2015-08-25,2015-08-25,Fax - Input,7
2015-08-25,2015-08-25,Fax Acknowledgement - Input,7
2015-08-25,2015-08-25,Internal Management,60
2015-08-25,2015-08-25,Mail - Input,1
2015-08-25,2015-08-25,Mail - Recieved,109
2015-08-25,2015-08-25,Visit,450
2015-08-25,2015-08-25,Web - Input,451
2015-08-26,2015-08-26,Call - Input,2605
2015-08-26,2015-08-26,Fax - Input,4
2015-08-26,2015-08-26,Internal Management,47
2015-08-26,2015-08-26,Mail - Recieved,168
2015-08-26,2015-08-26,Tweet - Input,1
2015-08-26,2015-08-26,Visit,339
2015-08-26,2015-08-26,Web - Input,422
2015-08-27,2015-08-27,Call - Input,2567
2015-08-27,2015-08-27,Fax - Input,4
2015-08-27,2015-08-27,Fax Acknowledgement - Input,2
2015-08-27,2015-08-27,Internal Management,87
2015-08-27,2015-08-27,Mail - Input,2
2015-08-27,2015-08-27,Mail - Recieved,161
2015-08-27,2015-08-27,Visit,393
2015-08-27,2015-08-27,Web - Input,433
2015-08-27,2015-08-28,Call - Input,1
2015-08-28,2015-08-28,Call - Input,2553
2015-08-28,2015-08-28,Fax - Input,3
2015-08-28,2015-08-28,Fax Acknowledgement - Input,4
2015-08-28,2015-08-28,Internal Management,65
2015-08-28,2015-08-28,Mail - Recieved,131
2015-08-28,2015-08-28,Visit,268
2015-08-28,2015-08-28,Web - Input,310
2015-08-29,2015-08-29,Call - Input,186
2015-08-29,2015-08-29,Internal Management,7
2015-08-29,2015-08-29,Mail - Recieved,33
2015-08-29,2015-08-29,Web - Input,193
2015-08-30,2015-08-30,Call - Input,87
2015-08-30,2015-08-30,Internal Management,4
2015-08-30,2015-08-30,Web - Input,173
2015-08-31,2015-08-31,Call - Input,3959
2015-08-31,2015-08-31,Fax - Input,2
2015-08-31,2015-08-31,Fax Acknowledgement - Input,2
2015-08-31,2015-08-31,Internal Management,83
2015-08-31,2015-08-31,Mail - Input,2
2015-08-31,2015-08-31,Mail - Recieved,149
2015-08-31,2015-08-31,Visit,487
2015-08-31,2015-08-31,Web - Input,531
2015-08-31,2015-09-01,Call - Input,1
2015-09-01,2015-09-01,Call - Input,3723
2015-09-01,2015-09-01,Fax - Input,3
2015-09-01,2015-09-01,Fax Acknowledgement - Input,2
2015-09-01,2015-09-01,Internal Management,61
2015-09-01,2015-09-01,Mail - Recieved,158
2015-09-01,2015-09-01,Visit,476
2015-09-01,2015-09-01,Web - Input,534
2015-09-02,2015-09-02,Call - Input,3495
2015-09-02,2015-09-02,Fax - Input,6
2015-09-02,2015-09-02,Fax Acknowledgement - Input,4
2015-09-02,2015-09-02,Internal Management,70
2015-09-02,2015-09-02,Mail - Input,6
2015-09-02,2015-09-02,Mail - Recieved,224
2015-09-02,2015-09-02,Visit,413
2015-09-02,2015-09-02,Web - Input,578
2015-09-03,2015-09-03,Call - Input,3465
2015-09-03,2015-09-03,Fax - Input,1
2015-09-03,2015-09-03,Fax Acknowledgement - Input,3
2015-09-03,2015-09-03,Internal Management,79
2015-09-03,2015-09-03,Mail - Recieved,200
2015-09-03,2015-09-03,Visit,409
2015-09-03,2015-09-03,Web - Input,609
2015-09-04,2015-09-04,Call - Input,2877
2015-09-04,2015-09-04,Fax - Input,1
2015-09-04,2015-09-04,Internal Management,87
2015-09-04,2015-09-04,Mail - Recieved,225
2015-09-04,2015-09-04,Visit,401
2015-09-04,2015-09-04,Web - Input,513
2015-09-05,2015-09-05,Call - Input,233
2015-09-05,2015-09-05,Internal Management,4
2015-09-05,2015-09-05,Mail - Recieved,17
2015-09-05,2015-09-05,Web - Input,175
2015-09-06,2015-09-06,Call - Input,243
2015-09-06,2015-09-06,Internal Management,1
2015-09-06,2015-09-06,Mail - Recieved,1
2015-09-06,2015-09-06,Web - Input,163
2015-09-07,2015-09-07,Call - Input,3607
2015-09-07,2015-09-07,Fax - Input,6
2015-09-07,2015-09-07,Fax Acknowledgement - Input,3
2015-09-07,2015-09-07,Internal Management,92
2015-09-07,2015-09-07,Mail - Recieved,153
2015-09-07,2015-09-07,Tweet - Input,1
2015-09-07,2015-09-07,Visit,475
2015-09-07,2015-09-07,Web - Input,515
2015-09-07,2015-09-08,Call - Input,1
2015-09-08,2015-09-08,Call - Input,3496
2015-09-08,2015-09-08,Fax - Input,6
2015-09-08,2015-09-08,Fax Acknowledgement - Input,4
2015-09-08,2015-09-08,Installation Report - Input,1
2015-09-08,2015-09-08,Internal Management,80
2015-09-08,2015-09-08,Mail - Input,8
2015-09-08,2015-09-08,Mail - Recieved,189
2015-09-08,2015-09-08,Visit,443
2015-09-08,2015-09-08,Web - Input,485
2015-09-09,2015-09-09,Call - Input,3616
2015-09-09,2015-09-09,Fax - Input,5
2015-09-09,2015-09-09,Fax Acknowledgement - Input,2
2015-09-09,2015-09-09,Internal Management,102
2015-09-09,2015-09-09,Mail - Input,2
2015-09-09,2015-09-09,Mail - Recieved,215
2015-09-09,2015-09-09,Visit,434
2015-09-09,2015-09-09,Web - Input,523
2015-09-09,2015-09-10,Call - Input,1
2015-09-10,2015-09-10,Call - Input,3189
2015-09-10,2015-09-10,Fax - Input,13
2015-09-10,2015-09-10,Fax Acknowledgement - Input,13
2015-09-10,2015-09-10,Internal Management,76
2015-09-10,2015-09-10,Mail - Input,5
2015-09-10,2015-09-10,Mail - Recieved,196
2015-09-10,2015-09-10,Visit,366
2015-09-10,2015-09-10,Web - Input,459
2015-09-10,2015-09-11,Call - Input,1
2015-09-11,2015-09-11,Call - Input,231
2015-09-11,2015-09-11,Internal Management,1
2015-09-11,2015-09-11,Mail - Recieved,4
2015-09-11,2015-09-11,Web - Input,196
2015-09-12,2015-09-12,Call - Input,155
2015-09-12,2015-09-12,Internal Management,6
2015-09-12,2015-09-12,Mail - Recieved,61
2015-09-12,2015-09-12,Web - Input,122
2015-09-13,2015-09-13,Call - Input,136
2015-09-13,2015-09-13,Internal Management,7
2015-09-13,2015-09-13,Web - Input,156
2015-09-14,2015-09-14,Call - Input,3930
2015-09-14,2015-09-14,Fax - Input,1
2015-09-14,2015-09-14,Internal Management,101
2015-09-14,2015-09-14,Mail - Input,1
2015-09-14,2015-09-14,Mail - Recieved,142
2015-09-14,2015-09-14,Visit,503
2015-09-14,2015-09-14,Web - Input,560
2015-09-15,2015-09-15,Call - Input,3543
2015-09-15,2015-09-15,Fax - Input,6
2015-09-15,2015-09-15,Fax Acknowledgement - Input,4
2015-09-15,2015-09-15,Internal Management,89
2015-09-15,2015-09-15,Mail - Input,5
2015-09-15,2015-09-15,Mail - Recieved,222
2015-09-15,2015-09-15,Visit,509
2015-09-15,2015-09-15,Web - Input,495
2015-09-16,2015-09-16,Call - Input,3557
2015-09-16,2015-09-16,Fax - Input,4
2015-09-16,2015-09-16,Fax Acknowledgement - Input,3
2015-09-16,2015-09-16,Internal Management,60
2015-09-16,2015-09-16,Mail - Input,8
2015-09-16,2015-09-16,Mail - Recieved,229
2015-09-16,2015-09-16,Visit,457
2015-09-16,2015-09-16,Web - Input,490
2015-09-17,2015-09-17,Call - Input,3275
2015-09-17,2015-09-17,Fax - Input,6
2015-09-17,2015-09-17,Fax Acknowledgement - Input,2
2015-09-17,2015-09-17,Internal Management,116
2015-09-17,2015-09-17,Mail - Input,1
2015-09-17,2015-09-17,Mail - Recieved,246
2015-09-17,2015-09-17,Visit,432
2015-09-17,2015-09-17,Web - Input,503
2015-09-17,2015-09-18,Call - Input,1
2015-09-18,2015-09-18,Call - Input,2905
2015-09-18,2015-09-18,Fax - Input,5
2015-09-18,2015-09-18,Fax Acknowledgement - Input,5
2015-09-18,2015-09-18,Internal Management,110
2015-09-18,2015-09-18,Mail - Input,9
2015-09-18,2015-09-18,Mail - Recieved,225
2015-09-18,2015-09-18,Visit,421
2015-09-18,2015-09-18,Web - Input,430
2015-09-19,2015-09-19,Call - Input,188
2015-09-19,2015-09-19,Fax - Input,2
2015-09-19,2015-09-19,Fax Acknowledgement - Input,1
2015-09-19,2015-09-19,Internal Management,12
2015-09-19,2015-09-19,Mail - Recieved,35
2015-09-19,2015-09-19,Web - Input,138
2015-09-20,2015-09-20,Call - Input,170
2015-09-20,2015-09-20,Installation Report - Input,1
2015-09-20,2015-09-20,Internal Management,6
2015-09-20,2015-09-20,Mail - Recieved,15
2015-09-20,2015-09-20,Web - Input,135
2015-09-21,2015-09-21,Call - Input,4010
2015-09-21,2015-09-21,Fax - Input,7
2015-09-21,2015-09-21,Fax Acknowledgement - Input,3
2015-09-21,2015-09-21,Internal Management,104
2015-09-21,2015-09-21,Mail - Input,3
2015-09-21,2015-09-21,Mail - Recieved,190
2015-09-21,2015-09-21,Tweet - Input,1
2015-09-21,2015-09-21,Visit,508
2015-09-21,2015-09-21,Web - Input,470
2015-09-22,2015-09-22,Call - Input,3627
2015-09-22,2015-09-22,Fax - Input,2
2015-09-22,2015-09-22,Fax Acknowledgement - Input,2
2015-09-22,2015-09-22,Installation Report - Input,1
2015-09-22,2015-09-22,Internal Management,75
2015-09-22,2015-09-22,Mail - Input,1
2015-09-22,2015-09-22,Mail - Recieved,277
2015-09-22,2015-09-22,Visit,484
2015-09-22,2015-09-22,Web - Input,485
2015-09-23,2015-09-23,Call - Input,3223
2015-09-23,2015-09-23,Fax - Input,4
2015-09-23,2015-09-23,Fax Acknowledgement - Input,3
2015-09-23,2015-09-23,Internal Management,67
2015-09-23,2015-09-23,Mail - Recieved,246
2015-09-23,2015-09-23,Visit,434
2015-09-23,2015-09-23,Web - Input,511
2015-09-24,2015-09-24,Call - Input,1334
2015-09-24,2015-09-24,Fax - Input,3
2015-09-24,2015-09-24,Fax Acknowledgement - Input,1
2015-09-24,2015-09-24,Internal Management,12
2015-09-24,2015-09-24,Mail - Recieved,109
2015-09-24,2015-09-24,Visit,144
2015-09-24,2015-09-24,Web - Input,321
2015-09-25,2015-09-25,Call - Input,3018
2015-09-25,2015-09-25,Fax - Input,2
2015-09-25,2015-09-25,Internal Management,65
2015-09-25,2015-09-25,Mail - Input,1
2015-09-25,2015-09-25,Mail - Recieved,121
2015-09-25,2015-09-25,Visit,472
2015-09-25,2015-09-25,Web - Input,340
2015-09-26,2015-09-26,Call - Input,120
2015-09-26,2015-09-26,Internal Management,10
2015-09-26,2015-09-26,Mail - Recieved,123
2015-09-26,2015-09-26,Web - Input,164
2015-09-26,2015-09-27,Call - Input,2
2015-09-27,2015-09-27,Call - Input,127
2015-09-27,2015-09-27,Internal Management,7
2015-09-27,2015-09-27,Mail - Recieved,5
2015-09-27,2015-09-27,Web - Input,179
2015-09-28,2015-09-28,Call - Input,3858
2015-09-28,2015-09-28,Fax - Input,3
2015-09-28,2015-09-28,Fax Acknowledgement - Input,5
2015-09-28,2015-09-28,Internal Management,89
2015-09-28,2015-09-28,Mail - Input,9
2015-09-28,2015-09-28,Mail - Recieved,234
2015-09-28,2015-09-28,Tweet - Input,2
2015-09-28,2015-09-28,Visit,611
2015-09-28,2015-09-28,Web - Input,564
2015-09-28,2015-09-29,Call - Input,1
2015-09-29,2015-09-29,Call - Input,3634
2015-09-29,2015-09-29,Fax - Input,3
2015-09-29,2015-09-29,Fax Acknowledgement - Input,4
2015-09-29,2015-09-29,Installation Report - Input,1
2015-09-29,2015-09-29,Internal Management,95
2015-09-29,2015-09-29,Mail - Recieved,225
2015-09-29,2015-09-29,Visit,465
2015-09-29,2015-09-29,Web - Input,615
2015-09-30,2015-09-30,Call - Input,3895
2015-09-30,2015-09-30,Fax - Input,7
2015-09-30,2015-09-30,Fax Acknowledgement - Input,4
2015-09-30,2015-09-30,Internal Management,71
2015-09-30,2015-09-30,Mail - Input,1
2015-09-30,2015-09-30,Mail - Recieved,258
2015-09-30,2015-09-30,Visit,422
2015-09-30,2015-09-30,Web - Input,555
2015-09-30,2015-10-01,Web - Input,1
2015-10-01,2015-10-01,Call - Input,3887
2015-10-01,2015-10-01,Fax - Input,1
2015-10-01,2015-10-01,Internal Management,117
2015-10-01,2015-10-01,Mail - Input,2
2015-10-01,2015-10-01,Mail - Recieved,157
2015-10-01,2015-10-01,Visit,544
2015-10-01,2015-10-01,Web - Input,631
2015-10-02,2015-10-02,Call - Input,3734
2015-10-02,2015-10-02,Fax - Input,3
2015-10-02,2015-10-02,Internal Management,78
2015-10-02,2015-10-02,Mail - Input,2
2015-10-02,2015-10-02,Mail - Recieved,180
2015-10-02,2015-10-02,Visit,534
2015-10-02,2015-10-02,Web - Input,526
2015-10-02,2015-10-03,Call - Input,1
2015-10-03,2015-10-03,Call - Input,244
2015-10-03,2015-10-03,Internal Management,7
2015-10-03,2015-10-03,Mail - Recieved,69
2015-10-03,2015-10-03,Web - Input,213
2015-10-04,2015-10-04,Call - Input,113
2015-10-04,2015-10-04,Fax - Input,1
2015-10-04,2015-10-04,Fax Acknowledgement - Input,1
2015-10-04,2015-10-04,Internal Management,3
2015-10-04,2015-10-04,Mail - Recieved,50
2015-10-04,2015-10-04,Web - Input,218
2015-10-05,2015-10-05,Call - Input,4599
2015-10-05,2015-10-05,Fax - Input,1
2015-10-05,2015-10-05,Internal Management,111
2015-10-05,2015-10-05,Mail - Input,3
2015-10-05,2015-10-05,Mail - Recieved,146
2015-10-05,2015-10-05,Visit,642
2015-10-05,2015-10-05,Web - Input,663
2015-10-06,2015-10-06,Call - Input,4037
2015-10-06,2015-10-06,Fax - Input,4
2015-10-06,2015-10-06,Fax Acknowledgement - Input,2
2015-10-06,2015-10-06,Internal Management,115
2015-10-06,2015-10-06,Mail - Input,3
2015-10-06,2015-10-06,Mail - Recieved,260
2015-10-06,2015-10-06,Visit,610
2015-10-06,2015-10-06,Web - Input,665
2015-10-07,2015-10-07,Call - Input,3849
2015-10-07,2015-10-07,Fax - Input,4
2015-10-07,2015-10-07,Fax Acknowledgement - Input,1
2015-10-07,2015-10-07,Internal Management,87
2015-10-07,2015-10-07,Mail - Input,10
2015-10-07,2015-10-07,Mail - Recieved,221
2015-10-07,2015-10-07,Visit,567
2015-10-07,2015-10-07,Web - Input,617
2015-10-07,2015-10-08,Call - Input,1
2015-10-08,2015-10-08,Call - Input,3842
2015-10-08,2015-10-08,Fax - Input,1
2015-10-08,2015-10-08,Fax Acknowledgement - Input,1
2015-10-08,2015-10-08,Installation Report - Input,1
2015-10-08,2015-10-08,Internal Management,76
2015-10-08,2015-10-08,Mail - Input,6
2015-10-08,2015-10-08,Mail - Recieved,228
2015-10-08,2015-10-08,Visit,560
2015-10-08,2015-10-08,Web - Input,633
2015-10-09,2015-10-09,Call - Input,3191
2015-10-09,2015-10-09,Fax - Input,5
2015-10-09,2015-10-09,Fax Acknowledgement - Input,1
2015-10-09,2015-10-09,Internal Management,75
2015-10-09,2015-10-09,Mail - Recieved,224
2015-10-09,2015-10-09,Visit,532
2015-10-09,2015-10-09,Web - Input,463
2015-10-10,2015-10-10,Call - Input,187
2015-10-10,2015-10-10,Fax - Input,1
2015-10-10,2015-10-10,Fax Acknowledgement - Input,1
2015-10-10,2015-10-10,Internal Management,17
2015-10-10,2015-10-10,Mail - Recieved,37
2015-10-10,2015-10-10,Web - Input,195
2015-10-11,2015-10-11,Call - Input,95
2015-10-11,2015-10-11,Internal Management,22
2015-10-11,2015-10-11,Mail - Recieved,38
2015-10-11,2015-10-11,Web - Input,140
2015-10-12,2015-10-12,Call - Input,84
2015-10-12,2015-10-12,Fax - Input,1
2015-10-12,2015-10-12,Internal Management,13
2015-10-12,2015-10-12,Mail - Recieved,35
2015-10-12,2015-10-12,Web - Input,249
2015-10-13,2015-10-13,Call - Input,4263
2015-10-13,2015-10-13,Fax - Input,3
2015-10-13,2015-10-13,Fax Acknowledgement - Input,5
2015-10-13,2015-10-13,Internal Management,88
2015-10-13,2015-10-13,Mail - Input,5
2015-10-13,2015-10-13,Mail - Recieved,254
2015-10-13,2015-10-13,Visit,763
2015-10-13,2015-10-13,Web - Input,628
2015-10-14,2015-10-14,Call - Input,3607
2015-10-14,2015-10-14,Fax - Input,9
2015-10-14,2015-10-14,Fax Acknowledgement - Input,4
2015-10-14,2015-10-14,Installation Report - Input,1
2015-10-14,2015-10-14,Internal Management,74
2015-10-14,2015-10-14,Mail - Input,1
2015-10-14,2015-10-14,Mail - Recieved,265
2015-10-14,2015-10-14,Visit,834
2015-10-14,2015-10-14,Web - Input,673
2015-10-14,2015-10-15,Call - Input,1
2015-10-15,2015-10-15,Call - Input,3325
2015-10-15,2015-10-15,Fax - Input,6
2015-10-15,2015-10-15,Fax Acknowledgement - Input,4
2015-10-15,2015-10-15,Internal Management,61
2015-10-15,2015-10-15,Mail - Input,1
2015-10-15,2015-10-15,Mail - Recieved,273
2015-10-15,2015-10-15,Visit,760
2015-10-15,2015-10-15,Web - Input,570
2015-10-16,2015-10-16,Call - Input,2888
2015-10-16,2015-10-16,Fax - Input,8
2015-10-16,2015-10-16,Fax Acknowledgement - Input,7
2015-10-16,2015-10-16,Internal Management,55
2015-10-16,2015-10-16,Mail - Input,2
2015-10-16,2015-10-16,Mail - Recieved,245
2015-10-16,2015-10-16,Visit,510
2015-10-16,2015-10-16,Web - Input,472
2015-10-17,2015-10-17,Call - Input,154
2015-10-17,2015-10-17,Fax - Input,1
